Indice|Categoria|Marca|Descripcion|Precio
75|medicamentos|Stopcal|Oximetazolina 0.05% Nasal Spray|$9.099
76|medicamentos|Oltan|Olmesartan 20 Mg Oral Solido|$14.999
77|medicamentos|Caldar D-Forte|Calcio 450 Mg / Vitamina D3 175 Ui Oral Solido|$6.999
78|medicamentos|Vivimex|Memantina 10 Mg Oral Solido|$36.999
79|medicamentos|Seler Up|Sildenafil 50 Mg Oral Solido|$12.399
80|medicamentos|Novo Insomnium|Eszopiclona 2 Mg Oral Solido|$10.999
81|medicamentos|Cellcept|Micofenolato Mofetilo 250 Mg Oral Solido|$126.999
82|medicamentos|Cymevene|Ganciclovir 500 Mg Inyectable|$55.199
83|medicamentos|Amoval|Amoxicilina 500 Mg Oral Solido|$19.999
84|medicamentos|Eurocor|Bisoprolol 5 Mg Oral Solido|$20.199
85|medicamentos|Cardiolen|Verapamilo 80 Mg Oral Solido|$17.599
86|medicamentos|Lutamidal|Bicalutamida 50 Mg Oral Solido|$89.499
87|medicamentos|Monoprost|Latanoprost 0.005% Colirio|$35.399
88|medicamentos|Lupron Depot|Leuprorelina 11.25 Mg Inyectable|$305.899
89|medicamentos|Cordiax|Amlodipino 5 Mg / Telmisartan 40 Mg Oral Solido|$23.199
90|medicamentos|Valpin|Fenobarbital 1.6 Mg/Ml / Octatropina Metilbromuro 2 Mg/Ml Oral Gtas.|$17.499
91|medicamentos|Lafigin|Lamotrigina 100 Mg Oral Solido|$37.999
92|medicamentos|Azitromicina|Azitromicina 500 Mg Oral Solido|$2.499
93|medicamentos|Azitrom|Azitromicina 200 Mg/5 Ml Oral Liquido|$10.199
94|medicamentos|Azitrom|Azitromicina 400 Mg/5 Ml Oral Liquido|$16.099
95|medicamentos|Temodal|Temozolomida 20 Mg Oral Solido|$124.999
96|medicamentos|Ziac|Bisoprolol 10 Mg / Hidroclorotiazida 6.25 Mg Oral Solido|$37.299
97|medicamentos|Norvasc|Amlodipino 10 Mg Oral Solido|$50.999
98|medicamentos|ALLERGIKA |Loción Corporal Lipolotio Urea 5% 1 Unidad|$16.599
99|medicamentos|BPH S.A                              |Sulfato Ferroso 125mg/Ml Gtas.X30ml|$3.599
0|medicamentos|Foille|Antisepticos Calmantes Topico Semisolidos|$5.299
1|medicamentos|Panagesic|Pamabron 25 Mg / Paracetamol 500 Mg / Pirilamina 15 Mg Oral Solido|$1.799
2|medicamentos|Reckitt Benckiser Farma|Gaviscon|$4.799
3|medicamentos|Ciruelax|Laxante Sen Glucosidos Oral Liquido|$8.399
4|medicamentos|Hipoglucin|Metformina 500 Mg Oral Solido|$7.999
5|medicamentos|Disfruta|Antiacidos Oral Polvo Solido|$499
6|medicamentos|Oralgene|Clorhexidina 0.12 G/100 Ml Colutorio|$7.499
7|medicamentos|Paracetamol|Paracetamol 80 Mg Oral Solido|$2.099
8|medicamentos|Aspirina|Acido Acetilsalicilico 500 Mg Oral Solido|$2.289
9|medicamentos|Panadol Pediatrico|Paracetamol 80 Mg Oral Solido|$3.299
10|medicamentos|Panadol|Paracetamol 500 Mg Oral Solido|$7.299
11|medicamentos|Multiflora|Probioticos Flora Intestinal Oral Polvo Solido|$16.999
12|medicamentos|Pradaxa|Dabigatran 110 Mg Oral Solido|$74.999
13|medicamentos|Sereprid|Tiaprida 100 Mg Oral Solido|$24.999
14|medicamentos|Sereprid|Tiaprida 100 Mg/Ml Oral Gtas.|$23.999
15|medicamentos|Vesicare|Solifenacina 5 Mg Oral Solido|$14.999
16|medicamentos|Elater|Terninafina 1% Topico Semisolido|$5.999
17|medicamentos|Rinoven|Clorfenamina 1 Mg/Ml / Pseudoefedrina 30 Mg/Ml Oral Gtas.|$3.099
18|medicamentos|Goval|Risperidona 3 Mg Oral Solido|$20.399
19|medicamentos|Syndol|Ketorolaco 10 Mg Oral Solido|$17.299
20|medicamentos|Biolactus|Probioticos Flora Intestinal Oral Polvo Solido|$9.999
21|medicamentos|Oftavir|Aciclovir 3% Oft.Semisolido|$25.499
22|medicamentos|Mentania|Ginkgo Biloba 60 Mg / Panax Ginseng 100 Mg Oral Solido|$12.999
23|medicamentos|Tol Total|Multivitaminico Oral Liquido|$11.399
24|medicamentos|Trio Val|Antigripal Oral Liquido|$12.999
25|medicamentos|Xolof|Tobramicina 0.3% Oft.Semisolido|$17.499
26|medicamentos|Oftalirio|Antazolina 0.5% / Nafazolina 0.05% Colirio|$11.099
27|medicamentos|Regental|Nimodipino 30 Mg Oral Solido|$23.999
28|medicamentos|Xumer|Etoricoxib 60 Mg Oral Solido|$14.799
29|medicamentos|Cetraxal Plus|Ciprofloxacino 0.3% / Fluocinolona 0.025% Otico Gtas.|$16.199
30|medicamentos|Ibupirac Flu Forte|Ibuprofeno 200 Mg/5 Ml / Pseudoefedrina 30 Mg/5 Ml Oral Liquido|$10.699
31|medicamentos|Lucaste|Montelukast 4 Mg Oral Solido|$17.999
32|medicamentos|Nervoton|Estimulante Del Apetito Oral Liquido|$8.499
33|medicamentos|Infor|Minerales Vitaminas Oral Solido|$6.999
34|medicamentos|Fluanxol|Flupentixol 1 Mg Oral Solido|$21.999
35|medicamentos|Cresadex|Rosuvastatina 10 Mg Oral Solido|$26.699
36|medicamentos|Furokal|Acido Ursodeoxicolico 250 Mg Oral Solido|$70.999
37|medicamentos|Niofen Neo Forte|Fenilefrina 5 G/5 Ml / Ibuprofeno 200 Mg/5 Ml Oral Liquido|$8.999
38|medicamentos|Recaxin|Acido Ibandronico 150 Mg Oral Solido|$26.499
39|medicamentos|Diclofenaco|Diclofenaco Sodico 15 Mg/Ml Oral Gtas.|$4.699
40|medicamentos|Pentoxifilina|Pentoxifilina 400 Mg Oral Solido|$7.399
41|medicamentos|Asicot|Quetiapina 25 Mg Oral Solido|$16.499
42|medicamentos|Burten|Ketorolaco 10 Mg Oral Solido|$11.999
43|medicamentos|Ilostal|Cilostazol 100 Mg Oral Solido|$28.199
44|medicamentos|Totelle Ciclico|Estradiol 1 Mg / Trimegestona 0.25 Mg + Estradiol 1 Mg Oral Solido|$34.899
45|medicamentos|Efexor Xr|Venlafaxina 150 Mg Oral Solido|$104.999
46|medicamentos|Eutirox|Levotiroxina 75 Mcg Oral Solido|$10.299
47|medicamentos|Glidanil|Metformina 850 Mg Oral Solido|$4.399
48|medicamentos|Glukaut|Glibenclamida 2.5 Mg / Metformina 500 Mg Oral Solido|$9.999
49|medicamentos|Ambroxol|Ambroxol 30 Mg/5 Ml Oral Liquido|$1.699
50|medicamentos|Desoren 20|Desogestrel 150 Mcg / Etinilestradiol 20 Mcg Oral Solido|$22.999
51|medicamentos|Gutron|Midodrina 5 Mg Oral Solido|$18.999
52|medicamentos|Coarol|Acenocumarol 4 Mg Oral Solido|$13.999
53|medicamentos|Tradox|Lamotrigina 100 Mg Oral Solido|$38.999
54|medicamentos|Augmentin Bid|Acido Clavulanico 125 Mg / Amoxicilina 875 Mg Oral Solido|$23.499
55|medicamentos|Keppra|Levetiracetam 500 Mg Oral Solido|$29.999
56|medicamentos|Retrovir|Zidovudina 50 Mg/5 Ml Oral Liquido|$51.999
57|medicamentos|Daivobet|Betametasona 0.5 Mg/G / Calcipotriol 50 Mcg/G Topico Semisolido|$51.399
58|medicamentos|Seroquel|Quetiapina 400 Mg Oral Solido|$113.999
59|medicamentos|Dolcopin|Metamizol Sodico 333 Mg/Ml / N Butilbromuro De Hioscina 6.67 Mg/Ml Oral Gtas.|$5.199
60|medicamentos|Sae Pediatrico|Adifenina 25 Mg / Propifenazona 220 Mg Supositorio|$7.999
61|medicamentos|Novonorm|Repaglinida 1 Mg Oral Solido|$20.999
62|medicamentos|Nastizol Compuesto|Antigripal Oral Solido|$4.799
63|medicamentos|Bonviva|Acido Ibandronico 3 Mg/3 Ml Inyectable|$99.999
64|medicamentos|Tykerb|Lapatinib 250 Mg Oral Solido|$788.999
65|medicamentos|Cidimus|Tacrolimus 0.5 Mg Oral Solido|$54.999
66|medicamentos|Tegretal Cr|Carbamazepina 400 Mg Oral Solido|$83.999
67|medicamentos|Tobrex|Tobramicina 0.3% Colirio|$33.499
68|medicamentos|Sprycel|Dasatinib 100 Mg Oral Solido|$2.944.299
69|medicamentos|Profenid|Ketoprofeno 100 Mg Oral Solido|$12.499
70|medicamentos|Cymbalta|Duloxetina 30 Mg Oral Solido|$40.199
71|medicamentos|Haldol|Haloperidol 50 Mg/Ml Inyectable|$20.499
72|medicamentos|Haldol|Haloperidol 1 Mg Oral Solido|$7.499
73|medicamentos|Salofalk|Mesalazina 500 Mg Supositorio|$111.999
74|medicamentos|Atemperator|Acido Valproico 250 Mg Oral Solido|$25.499
75|medicamentos|Stopcal|Oximetazolina 0.05% Nasal Spray|$9.099
76|medicamentos|Nebilet|Nebivolol 5 Mg Oral Solido|$32.499
77|medicamentos|Dirtop|Sildenafil 100 Mg Oral Solido|$11.999
78|medicamentos|Vivimex|Memantina 20 Mg Oral Solido|$47.599
79|medicamentos|Plenitex|Pregabalina 150 Mg Oral Solido|$22.999
80|medicamentos|Novo Insomnium|Eszopiclona 3 Mg Oral Solido|$11.799
81|medicamentos|Cymevene|Ganciclovir 500 Mg Inyectable|$55.199
82|medicamentos|Moxaval|Moxifloxacino 400 Mg Oral Solido|$50.499
83|medicamentos|Eurocor|Bisoprolol 5 Mg Oral Solido|$20.199
84|medicamentos|Eurocor|Bisoprolol 10 Mg Oral Solido|$21.799
85|medicamentos|Bajaten D|Enalapril 10 Mg / Hidroclorotiazida 25 Mg Oral Solido|$7.299
86|medicamentos|Decapeptyl|Triptorelina 11.25 Mg Inyectable|$282.099
87|medicamentos|Monoprost|Latanoprost 0.005% Colirio|$35.399
88|medicamentos|Norvir|Ritonavir 100 Mg Oral Solido|$78.699
89|medicamentos|Cordiax|Amlodipino 5 Mg / Telmisartan 80 Mg Oral Solido|$24.999
90|medicamentos|Lerogin|Bromuro De Clidinio 2.5 Mg / Clordiazepoxido 5 Mg Oral Solido|$21.499
91|medicamentos|Oxicodal|Oxcarbazepina 300 Mg Oral Solido|$21.499
92|medicamentos|Azitromicina|Azitromicina 200 Mg/5 Ml Oral Liquido|$5.799
93|medicamentos|Azitrom|Azitromicina 400 Mg/5 Ml Oral Liquido|$16.099
94|medicamentos|Temodal|Temozolomida 250 Mg Oral Solido|$1.274.999
95|medicamentos|Ziac|Bisoprolol 10 Mg / Hidroclorotiazida 6.25 Mg Oral Solido|$37.299
96|medicamentos|Thyrozol|Tiamazol 5 Mg Oral Solido|$14.099
97|medicamentos|Norvasc|Amlodipino 5 Mg Oral Solido|$38.399
98|medicamentos|ALLERGIKA |Loción Corporal Lipolotio Urea 5% 1 Unidad|$16.599
99|medicamentos|ANDROMACO FARMA                       |Espironolactona 25mg X20 Com.|$2.099
0|medicamentos|Launol|Loción 60 Ml              |$6.999
1|medicamentos|Gesidol|Paracetamol 500 Mg Oral Solido|$1.490
2|medicamentos|Deucodol|Ibuprofeno 100 Mg/5 Ml Oral Liquido|$3.999
3|medicamentos|Ciruelax|Laxante Sen Glucosidos Jalea|$6.499
4|medicamentos|Sinasmal|Salbutamol 100 Mcg Inh.|$7.699
5|medicamentos|Disgren|Acido Acetilsalicilico 81 Mg Oral Solido|$2.299
6|medicamentos|Oralgene|Clorhexidina 0.12 G/100 Ml Colutorio|$10.999
7|medicamentos|Vi-Claro|Nafazolina 0.012% Sof.|$3.099
8|medicamentos|Aspirina Forte|Acido Acetilsalicilico 650 Mg Oral Solido|$2.199
9|medicamentos|Dolider |Acido Acetilsalicilico / Cafeina / Paracetamol Oral Solido|$2.899
10|medicamentos|Panadol|Paracetamol 500 Mg Oral Solido|$2.799
11|medicamentos|Biogaia|Probioticos Flora Intestinal Oral Solido|$15.199
12|medicamentos|Pradaxa|Dabigatran 75 Mg Oral Solido|$44.999
13|medicamentos|Bectam|Paroxetina 20 Mg Oral Solido|$23.499
14|medicamentos|Tribesona|Clotrimazol 1% / Dexametasona Acetato 0.04% Topico Semisolido|$14.499
15|medicamentos|Finder|Ketoconazol 2% Sh. 100 ml|$13.499
16|medicamentos|Clotrimin|Clotrimazol 500 Mg Ovulo|$6.499
17|medicamentos|Fredol|Antimigra?Oso Oral Solido|$1.599
18|medicamentos|Olivin|Olanzapina 5 Mg Oral Solido|$32.799
19|medicamentos|Tenaron|Meloxicam 15 Mg Oral Solido|$14.699
20|medicamentos|Biolactus|Lactobacillus Casei Rhamnosus 250 Mg Oral Solido|$12.499
21|medicamentos|Lowden|Atorvastatina 20 Mg Oral Solido|$42.999
22|medicamentos|Tol 12|Vit.B1 B6 B12 Oral Liquido|$7.999
23|medicamentos|Deprax|Sertralina 100 Mg Oral Solido|$26.899
24|medicamentos|Trio Val|Antigripal Oral Solido|$5.299
25|medicamentos|Oftaler|Ketotifeno 0.05% Colirio|$26.499
26|medicamentos|Dermosona|Mometasona 0.1% Topico Semisolido|$17.999
27|medicamentos|Clauter|Cilostazol 100 Mg Oral Solido|$22.099
28|medicamentos|Xumer|Etoricoxib 120 Mg Oral Solido|$13.399
29|medicamentos|Cetraxal Plus|Ciprofloxacino 0.3% / Fluocinolona 0.025% Otico Gtas.|$16.199
30|medicamentos|Ibupirac Flu|Ibuprofeno 200 Mg / Pseudoefedrina 30 Mg Oral Solido|$3.099
31|medicamentos|Lucaste|Montelukast 5 Mg Oral Solido|$17.899
32|medicamentos|Matinor|Descongestionante Natural Nasal Oral Liquido|$4.499
33|medicamentos|Infor|Minerales Vitaminas Oral Solido|$6.999
34|medicamentos|Levorigotax|Levocetirizina 5 Mg Oral Solido|$12.499
35|medicamentos|Cisordinol Acutard|Zuclopentoxil 50 Mg/Ml Inyectable|$22.999
36|medicamentos|Cresadex|Rosuvastatina 20 Mg Oral Solido|$36.899
37|medicamentos|Furokal|Acido Ursodeoxicolico 250 Mg Oral Solido|$70.999
38|medicamentos|Niofen Flu Forte|Ibuprofeno 400 Mg / Pseudoefedrina 60 Mg Oral Solido|$12.999
39|medicamentos|Recaxin|Acido Ibandronico 150 Mg + Calcio (Carbonato) 500 Mg / Vitamina D3 400 Ui Oral Solido|$31.499
40|medicamentos|Diclofenaco|Diclofenaco Sodico 50 Mg Supositorio|$1.399
41|medicamentos|Piroxicam|Piroxicam 20 Mg Oral Solido|$699
42|medicamentos|Asicot|Quetiapina 25 Mg Oral Solido|$16.499
43|medicamentos|Flogofin|Ketoprofeno 100 Mg Oral Solido|$5.999
44|medicamentos|Giabri|Ciprofibrato 100 Mg Oral Solido|$25.199
45|medicamentos|Totelle Ciclico|Estradiol 1 Mg / Trimegestona 0.25 Mg + Estradiol 1 Mg Oral Solido|$34.899
46|medicamentos|Solu-Cortef|Hidrocortisona 500 Mg Inyectable|$10.499
47|medicamentos|Duavive|Bazedoxifeno 20 Mg / Estrogenos Conjugados 0.45 Mg Oral Solido|$34.799
48|medicamentos|Eutirox|Levotiroxina 125 Mcg Oral Solido|$13.399
49|medicamentos|Glukaut|Glibenclamida 2.5 Mg / Metformina 500 Mg Oral Solido|$9.999
50|medicamentos|Enalapril |Enalapril 10 Mg Oral Solido|$899
51|medicamentos|Evafem|Clormadinona 2 Mg / Etinilestradiol 0.02 Mg Oral Solido|$21.999
52|medicamentos|Solvobil|Acido Ursodeoxicolico 250 Mg Oral Solido|$83.499
53|medicamentos|Spiron|Risperidona 1 Mg Oral Solido|$38.499
54|medicamentos|Tradox|Lamotrigina 100 Mg Oral Solido|$38.999
55|medicamentos|Augmentin Bid|Acido Clavulanico 125 Mg / Amoxicilina 875 Mg Oral Solido|$26.499
56|medicamentos|Keppra|Levetiracetam 500 Mg Oral Solido|$55.299
57|medicamentos|Retrovir|Zidovudina 50 Mg/5 Ml Oral Liquido|$51.999
58|medicamentos|Combivir|Lamivudina 150 Mg / Zidovudina 300 Mg Oral Solido|$99.499
59|medicamentos|Imecol |Ftalilsulfatiazol 500 Mg / Nifuroxazida 200 Mg Oral Solido|$3.799
60|medicamentos|Seroquel|Quetiapina 25 Mg Oral Solido|$38.999
61|medicamentos|Sae Pediatrico|Adifenina 25 Mg / Propifenazona 220 Mg Supositorio|$7.999
62|medicamentos|Fampyra|Fampridina 10 Mg Oral Solido|$238.499
63|medicamentos|Pironal|Ibuprofeno 100 Mg/5 Ml / Pseudoefedrina 15 Mg/5 Ml Oral Liquido|$6.999
64|medicamentos|Lanexat|Flumazenilo 0.5 Mg/5 Ml Inyectable|$110.999
65|medicamentos|Votrient|Pazopanib 200 Mg Oral Solido|$483.099
66|medicamentos|Cidimus|Tacrolimus 0.5 Mg Oral Solido|$54.999
67|medicamentos|Trileptal|Oxcarbazepina 600 Mg Oral Solido|$62.899
68|medicamentos|Tobrex|Tobramicina 0.3% Oft.Semisolido|$24.499
69|medicamentos|Sprycel|Dasatinib 100 Mg Oral Solido|$2.944.299
70|medicamentos|Baraclude|Entecavir 1 Mg Oral Solido|$316.299
71|medicamentos|Profenid|Ketoprofeno 100 Mg Oral Solido|$21.499
72|medicamentos|Cialis|Tadalafilo 5 Mg Oral Solido|$96.499
73|medicamentos|Haldol|Haloperidol 1 Mg Oral Solido|$7.499
74|medicamentos|Salofalk|Mesalazina 4 G/60 Ml Rectal Liquido|$129.999
75|medicamentos|Atemperator|Acido Valproico 500 Mg Oral Solido|$34.499
76|medicamentos|Otex|Ciprofloxacino 0.2% / Hidrocortisona 1% Sol.Otica|$9.499
77|medicamentos|Cardicon Retard|Nifedipino 20 Mg Oral Solido|$26.999
78|medicamentos|Dirtop|Sildenafil 100 Mg Oral Solido|$11.999
79|medicamentos|Trizol|Lamotrigina 50 Mg Oral Solido|$21.199
80|medicamentos|Plenitex|Pregabalina 75 Mg Oral Solido|$11.999
81|medicamentos|Novo Insomnium|Eszopiclona 3 Mg Oral Solido|$11.799
82|medicamentos|Complera|Emtricitabina 200 Mg / Rilpivirina 27.5 Mg / Tenofovir 300 Mg Oral Solido|$442.899
83|medicamentos|Tamiflu|Oseltamivir 6 Mg/Ml Oral Liquido|$21.899
84|medicamentos|Trex|Azitromicina 500 Mg Oral Solido|$14.499
85|medicamentos|Eurocor|Bisoprolol 10 Mg Oral Solido|$21.799
86|medicamentos|Oradiet|Orlistat 120 Mg Oral Solido|$22.999
87|medicamentos|Trozolet|Anastrozol 1 Mg Oral Solido|$60.499
88|medicamentos|Buscapina|N Butilbromuro De Hioscina 10 Mg / Paracetamol 500 Mg Oral Solido|$4.499
89|medicamentos|Viekira|Dasabuvir / Ombitasvir / Paritaprevir / Ritonavir Oral Solido|$2.680.999
90|medicamentos|Cordiax|Amlodipino 5 Mg / Telmisartan 80 Mg Oral Solido|$24.999
91|medicamentos|Dazolin|Donepezilo 10 Mg Oral Solido|$81.999
92|medicamentos|Biopsol|Pramipexol 1 Mg Oral Solido|$47.999
93|medicamentos|Azitromicina|Azitromicina 200 Mg/5 Ml Oral Liquido|$5.799
94|medicamentos|Preclar|Claritromicina 500 Mg Oral Solido|$25.999
95|medicamentos|Temodal|Temozolomida 180 Mg Oral Solido|$904.999
96|medicamentos|Thyrozol|Tiamazol 5 Mg Oral Solido|$14.099
97|medicamentos|Minidiab|Glipizida 5 Mg Oral Solido|$43.199
98|medicamentos|ALLERGIKA |Loción Corporal Lipolotio Urea 10%|$15.599
99|medicamentos|PHARMA INVESTI                      |Viadil 5mg X2 Amp.|$5.499
0|medicamentos|Launol|Shampoo 60 Ml              |$5.999
1|medicamentos|Salcobrand|Pomada De Salicilato De Metilo|$1.699
2|medicamentos|Deucodol|Ibuprofeno 100 Mg/5 Ml Oral Liquido|$3.999
3|medicamentos|Ciruelax|Laxante Sen Glucosidos Oral Solido|$3.499
4|medicamentos|Liberat|Orlistat 120 Mg Oral Solido|$32.299
5|medicamentos|Eno|Antiacidos Oral Polvo Solido|$399
6|medicamentos|Oralgene|Clorhexidina 0.12 G/100 Ml Colutorio|$10.999
7|medicamentos|Cafiaspirina|Acido Acetilsalicilico / Cafeina Oral Solido|$2.199
8|medicamentos|Clotrimin|Clotrimazol 1% Topico Polvo Solido|$6.899
9|medicamentos|Dinaflex Duo|Condroitina 400 Mg / Glucosamina 500 Mg Oral Solido|$23.699
10|medicamentos|Brolin |Biotina / L Cisteina / Zinc Oral Solido|$14.199
11|medicamentos|Pradaxa|Dabigatran 150 Mg Oral Solido|$49.499
12|medicamentos|Rupafin|Rupatadina 1 Mg/Ml Oral Liquido|$15.799
13|medicamentos|Labosalic|Acido Salicilico 2% / Betametasona 0.05% Topico Liquido|$16.999
14|medicamentos|Atenfar|Atorvastatina 20 Mg Oral Solido|$7.799
15|medicamentos|Fredol|Antimigra?Oso Oral Solido|$1.599
16|medicamentos|Olivin|Olanzapina 10 Mg Oral Solido|$67.499
17|medicamentos|Syndol|Ketorolaco 30 Mg/Ml Inyectable|$18.999
18|medicamentos|Fleet Pediatrico|Laxante Salino Enema|$5.399
19|medicamentos|Fibrolow Lidose|Fenofibrato 200 Mg Oral Solido|$22.499
20|medicamentos|Tol 12|Vit.B1 B6 B12 Oral Liquido|$7.999
21|medicamentos|Actan|Fluoxetina 20 Mg Oral Solido|$21.099
22|medicamentos|Trio Val Dn|Antigripal Dia Noche Oral Solido|$6.799
23|medicamentos|Oftabiotico|Bacitracina 400 Ui/G / Neomicina 3.5 Mg/G / Polimixina B 6.000 Ui/G Oft.Semisolido|$12.099
24|medicamentos|Amulsin|Olanzapina 5 Mg Oral Solido|$31.799
25|medicamentos|Clauter|Cilostazol 100 Mg Oral Solido|$22.099
26|medicamentos|Urazol|Urazol Cr|$15.499
27|medicamentos|Hepar Compositum|Antihomotoxico Hepatico Homeopatico Inyectable|$14.199
28|medicamentos|Ibupirac Flu|Ibuprofeno 200 Mg / Pseudoefedrina 30 Mg Oral Solido|$3.099
29|medicamentos|Betina|Betahistina 16 Mg Oral Solido|$26.799
30|medicamentos|Matinor|Descongestionante Natural Nasal Oral Liquido|$4.499
31|medicamentos|Dexagin|Dexametasona 0.25 Mg / Iodohidroxiquinoleina 100 Mg Ovulos|$12.999
32|medicamentos|Levorigotax|Levocetirizina 5 Mg Oral Solido|$12.499
33|medicamentos|Cipramil|Citalopram 20 Mg Oral Solido|$36.999
34|medicamentos|Femoston|Didrogesterona 5 Mg / Estradiol 1 Mg Oral Solido|$21.299
35|medicamentos|Duphalac|Lactulosa 66.7% Oral Liquido|$16.999
36|medicamentos|Niofen|Clorfenamina 2 Mg / Ibuprofeno 200 Mg Oral Solido|$6.999
37|medicamentos|Recaxin|Acido Ibandronico 150 Mg + Calcio (Carbonato) 500 Mg / Vitamina D3 400 Ui Oral Solido|$31.499
38|medicamentos|Diclofenaco|Diclofenaco Sodico 100 Mg Oral Solido|$1.899
39|medicamentos|Potasio|Potasio Gluconato 1560 Mg/5 Ml Oral Liquido|$5.899
40|medicamentos|Asicot|Quetiapina 100 Mg Oral Solido|$22.399
41|medicamentos|Burten|Ketorolaco 10 Mg Oral Solido|$20.999
42|medicamentos|Giabri|Ciprofibrato 100 Mg Oral Solido|$25.199
43|medicamentos|Giabri|Ciprofibrato 100 Mg Oral Solido|$43.599
44|medicamentos|Sayana|Medroxiprogesterona 104 Mg/0.65 Ml Inyectable|$48.299
45|medicamentos|Duavive|Bazedoxifeno 20 Mg / Estrogenos Conjugados 0.45 Mg Oral Solido|$34.799
46|medicamentos|Eutirox|Levotiroxina 100 Mcg Oral Solido|$13.399
47|medicamentos|Glukaut|Glibenclamida 5 Mg / Metformina 500 Mg Oral Solido|$10.999
48|medicamentos|Metformina|Metformina 850 Mg Oral Solido|$2.299
49|medicamentos|Flucloxacilina |Flucloxacilina 250 Mg/5 Ml Oral Liquido|$4.599
50|medicamentos|Versatis|Lidocaina 5% Parche|$34.499
51|medicamentos|Natabec|Minerales Vitaminas Embarazo Lactancia Oral Solido|$19.499
52|medicamentos|Spiron|Risperidona 1 Mg Oral Solido|$30.499
53|medicamentos|Tradox|Lamotrigina 200 Mg Oral Solido|$67.999
54|medicamentos|Zentel|Albendazol 400 Mg Oral Solido|$24.999
55|medicamentos|Keppra|Levetiracetam 1000 Mg Oral Solido|$74.999
56|medicamentos|Retrovir|Zidovudina 200 Mg/20 Ml Infusion I.V.|$213.199
57|medicamentos|Imecol |Ftalilsulfatiazol 500 Mg / Nifuroxazida 200 Mg Oral Solido|$3.799
58|medicamentos|Seroquel|Quetiapina 100 Mg Oral Solido|$70.999
59|medicamentos|Dipatropin|Atropina 0.5 Mg / Papaverina 40 Mg Oral Solido|$3.499
60|medicamentos|Dolpic|Trimebutino 200 Mg Oral Solido|$18.499
61|medicamentos|Tecfidera|Dimetilfumarato 120 Mg Oral Solido|$235.699
62|medicamentos|Nastizol|Antigripal Dia Noche Oral Solido|$3.499
63|medicamentos|Leoval |Levetiracetam 100 Mg/Ml Oral Liquido|$27.699
64|medicamentos|Zykadia|Ceritinib 150 Mg Oral Solido|$4.889.999
65|medicamentos|Votrient|Pazopanib 400 Mg Oral Solido|$944.999
66|medicamentos|Trileptal|Oxcarbazepina 60 Mg/Ml Oral Liquido|$16.499
67|medicamentos|Simbrinza|Brimonidina 0.2% / Brinzolamida 1% Colirio|$33.499
68|medicamentos|Baraclude|Entecavir 0.5 Mg Oral Solido|$316.199
69|medicamentos|Profenid|Ketoprofeno 100 Mg Oral Solido|$21.499
70|medicamentos|Cialis|Tadalafilo 5 Mg Oral Solido|$59.499
71|medicamentos|Haldol|Haloperidol 5 Mg Oral Solido|$12.499
72|medicamentos|Topamax|Topiramato 100 Mg Oral Solido|$79.999
73|medicamentos|Ursofalk|Acido Ursodeoxicolico 250 Mg Oral Solido|$79.499
74|medicamentos|Atemperator|Acido Valproico 250 Mg Oral Solido|$11.999
75|medicamentos|Salicort|Acido Salicilico 2% / Betametasona 0.05% Topico Liquido|$16.999
76|medicamentos|Oltan D|Hidroclorotiazida 12.5 Mg / Olmesartan 20 Mg Oral Solido|$14.499
77|medicamentos|Irbevitae|Irbesartan 150 Mg Oral Solido|$22.999
78|medicamentos|Prefaxil|Pregabalina 75 Mg Oral Solido|$12.499
79|medicamentos|Singotex|Tamsulosina 0.4 Mg Oral Solido|$11.999
80|medicamentos|Stribild|Cobicistaten 288 Mg / Elvitegravir 150 Mg / Emtricitabina 200 Mg / Tenofovir 300 Mg Oral Solido|$466.399
81|medicamentos|Tamiflu|Oseltamivir 6 Mg/Ml Oral Liquido|$21.899
82|medicamentos|Trex|Azitromicina 200 Mg/5 Ml Oral Liquido|$11.999
83|medicamentos|Ampino|Amlodipino 5 Mg Oral Solido|$14.799
84|medicamentos|Eudina|Lorcaserina 10 Mg Oral Solido|$29.599
85|medicamentos|Oradiet|Orlistat 120 Mg Oral Solido|$43.499
86|medicamentos|Etaconil|Flutamida 250 Mg Oral Solido|$13.999
87|medicamentos|Buscapina|N Butilbromuro De Hioscina 10 Mg Oral Solido|$6.999
88|medicamentos|Ebixa|Memantina 10 Mg Oral Solido|$66.599
89|medicamentos|Cordiax D|Hidroclorotiazida 12.5 Mg / Telmisartan 40 Mg Oral Solido|$23.499
90|medicamentos|Mimetix|Memantina 10 Mg Oral Solido|$47.499
91|medicamentos|Biopsol|Pramipexol 0.25 Mg Oral Solido|$13.999
92|medicamentos|Carvedilol|Carvedilol 12.5 Mg Oral Solido|$5.199
93|medicamentos|Preclar|Claritromicina 500 Mg Oral Solido|$25.999
94|medicamentos|Temodal|Temozolomida 140 Mg Oral Solido|$703.999
95|medicamentos|Thyrozol|Tiamazol 10 Mg Oral Solido|$30.999
96|medicamentos|Lyrica|Pregabalina 75 Mg Oral Solido|$39.499
97|medicamentos|Helty| Limonada Caliente Día|$699
98|medicamentos|ALLERGIKA |Fluido De Limpieza Facial|$14.599
99|medicamentos|OPKO                                |Enalapril (B) 20mg X20 Com.|$1.099
0|medicamentos|Launol|Shampoo 60 Ml              |$5.999
